ID,Label,Label_Name,SW_Pred,SW_Name,HW_Pred,HW_Name,HW_eq_SW,HW_eq_GT,Scale,MAE,KL,Cos,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,Saturated
8756,199,Scotch terrier,199,Scotch terrier,199,Scotch terrier,1,1,0.4056,0.001360,1.134581,0.943947,140226,62057,78155,16,320,0
8757,863,totem pole,863,totem pole,863,totem pole,1,1,0.3701,0.001054,0.803455,0.949417,139325,61654,77657,48,344,0
8758,278,kit fox,278,kit fox,278,kit fox,1,1,0.3111,0.000953,0.716629,0.940045,138030,61069,76947,16,312,0
8759,344,hippopotamus,344,hippopotamus,344,hippopotamus,1,1,0.2848,0.001223,0.956655,0.990371,165924,86016,79894,32,328,0
8760,420,banjo,420,banjo,420,banjo,1,1,0.3055,0.001243,0.983649,0.991231,141923,63894,78015,32,328,0
8761,938,cauliflower,938,cauliflower,938,cauliflower,1,1,0.2053,0.001116,0.832616,0.996515,138466,61160,77292,32,328,0
8762,719,piggy bank,719,piggy bank,719,piggy bank,1,1,0.4755,0.001139,0.806589,0.966908,162637,81045,81578,32,328,0
8763,305,dung beetle,310,ant,310,ant,1,0,0.4711,0.000972,0.686558,0.893674,166737,84890,81833,16,312,0
8764,459,brassiere,597,holster,597,holster,1,0,0.5302,0.001035,0.762025,0.911871,137390,59967,77409,32,328,0
8765,47,African chameleon,47,African chameleon,47,African chameleon,1,1,0.4928,0.001326,1.056589,0.979207,134084,56938,77132,0,296,0
8766,423,barber chair,423,barber chair,423,barber chair,1,1,0.4462,0.001410,1.209259,0.981359,130661,54079,76568,48,344,0
8767,152,Japanese spaniel,152,Japanese spaniel,152,Japanese spaniel,1,1,0.4024,0.001368,1.167452,0.927164,134086,56720,77352,16,312,0
8768,420,banjo,420,banjo,420,banjo,1,1,0.2642,0.001242,0.982440,0.988106,152797,73469,79314,16,312,0
8769,816,spindle,816,spindle,816,spindle,1,1,0.5417,0.001135,0.818292,0.952384,134188,57080,77094,48,344,0
8770,2,great white shark,557,flagpole,557,flagpole,1,0,0.6356,0.000899,0.559895,0.956864,130454,54158,76282,32,328,0
8771,247,Saint Bernard,247,Saint Bernard,247,Saint Bernard,1,1,0.3958,0.001256,0.992379,0.992786,138740,59280,79446,16,312,0
8772,206,curly-coated retriever,206,curly-coated retriever,206,curly-coated retriever,1,1,0.3224,0.001281,1.028455,0.985225,133705,57369,76322,16,312,0
8773,271,red wolf,272,coyote,272,coyote,1,0,0.5370,0.000910,0.605654,0.897457,134874,53220,81640,32,328,0
8774,803,snowplow,803,snowplow,803,snowplow,1,1,0.4043,0.001359,1.133146,0.942208,138554,59962,78578,48,344,0
8775,619,lampshade,619,lampshade,619,lampshade,1,1,0.3946,0.001183,0.935386,0.916671,141928,59437,82477,32,328,0
8776,343,warthog,343,warthog,343,warthog,1,1,0.3985,0.001176,0.941530,0.902365,144117,65556,78547,16,312,0
8777,299,meerkat,299,meerkat,299,meerkat,1,1,0.3298,0.001242,0.962060,0.956395,135722,59031,76677,32,328,0
8778,910,wooden spoon,910,wooden spoon,910,wooden spoon,1,1,0.6014,0.000839,0.537611,0.927584,134187,57123,77050,48,344,0
8779,593,harmonica,593,harmonica,593,harmonica,1,1,0.4969,0.001314,1.063208,0.958031,133263,56991,76258,48,344,0
8780,130,flamingo,130,flamingo,130,flamingo,1,1,0.3176,0.001234,0.970655,0.994529,135237,52711,82512,16,312,0
8781,273,dingo,227,kelpie,227,kelpie,1,0,0.5805,0.000721,0.395932,0.933280,141768,64423,77331,16,312,0
8782,349,bighorn,348,ram,348,ram,1,0,0.2950,0.000941,0.642092,0.987696,136313,59352,76947,16,312,0
8783,914,yawl,871,trimaran,871,trimaran,1,0,0.4566,0.001016,0.671657,0.950752,134464,57545,76905,32,328,0
8784,769,rule,769,rule,769,rule,1,1,0.3565,0.001310,1.077830,0.986968,129816,52856,76946,48,344,0
8785,6,stingray,6,stingray,6,stingray,1,1,0.3913,0.001243,0.976782,0.962948,152818,74234,78570,0,296,0
8786,18,magpie,18,magpie,18,magpie,1,1,0.2757,0.001209,0.937074,0.992467,136613,59118,77481,0,296,0
8787,537,dogsled,537,dogsled,537,dogsled,1,1,0.2670,0.001256,1.002339,0.989519,132312,55471,76827,32,328,0
8788,307,weevil,307,weevil,307,weevil,1,1,0.4826,0.000769,0.450667,0.903246,130975,53444,77517,16,312,0
8789,856,thresher,864,tow truck,864,tow truck,1,0,0.5612,0.000587,0.305517,0.940417,141860,64392,77454,80,376,0
8790,45,Gila monster,45,Gila monster,45,Gila monster,1,1,0.3262,0.001308,1.064294,0.979805,131165,53814,77337,0,296,0
8791,572,goblet,503,cocktail shaker,503,cocktail shaker,1,0,0.5661,0.000945,0.632873,0.929700,138542,61180,77348,32,328,0
8792,676,muzzle,684,ocarina,684,ocarina,1,0,0.7093,0.000544,0.231060,0.960390,126959,50581,76364,16,312,0
8793,803,snowplow,803,snowplow,803,snowplow,1,1,0.3419,0.001314,1.074684,0.969644,160413,79517,80882,80,376,0
8794,800,slot,800,slot,800,slot,1,1,0.3594,0.001347,1.132046,0.988003,145704,68604,77086,48,344,0
8795,852,tennis ball,852,tennis ball,852,tennis ball,1,1,0.2401,0.001135,0.854088,0.995656,128670,51940,76716,80,376,0
8796,520,crib,520,crib,520,crib,1,1,0.5460,0.001142,0.878140,0.945221,137698,60412,77272,48,344,0
8797,172,whippet,176,Saluki,176,Saluki,1,0,0.6316,0.000583,0.265207,0.955055,135504,54559,80931,16,312,0
8798,449,boathouse,449,boathouse,449,boathouse,1,1,0.3595,0.001338,1.107759,0.980520,127879,51821,76044,32,328,0
8799,413,assault rifle,413,assault rifle,413,assault rifle,1,1,0.4971,0.001141,0.846782,0.936764,128419,52371,76034,16,312,0
8800,822,steel drum,822,steel drum,822,steel drum,1,1,0.2268,0.001164,0.888525,0.995653,138834,61416,77404,48,344,0
8801,289,snow leopard,288,leopard,288,leopard,1,0,0.3902,0.001112,0.809189,0.912705,131665,54639,77012,16,312,0
8802,441,beer glass,470,candle,470,candle,1,0,0.6384,0.000669,0.340078,0.948802,145373,63453,81906,16,312,0
8803,535,disk brake,535,disk brake,535,disk brake,1,1,0.3866,0.001272,1.022255,0.954719,135705,58602,77089,48,344,0
8804,240,Appenzeller,241,EntleBucher,241,EntleBucher,1,0,0.3571,0.000731,0.477659,0.956978,130320,53874,76432,16,312,0
8805,82,ruffed grouse,82,ruffed grouse,82,ruffed grouse,1,1,0.3439,0.001274,1.001764,0.926299,129650,52943,76693,0,296,0
8806,304,leaf beetle,304,leaf beetle,304,leaf beetle,1,1,0.3012,0.001438,1.265481,0.921013,124729,48771,75944,16,312,0
8807,786,sewing machine,786,sewing machine,786,sewing machine,1,1,0.4972,0.001324,1.054795,0.978340,153930,71510,82406,64,360,0
8808,274,dhole,274,dhole,274,dhole,1,1,0.4411,0.001381,1.153181,0.971264,137437,60192,77231,32,328,0
8809,457,bow tie,457,bow tie,457,bow tie,1,1,0.3422,0.001235,0.972872,0.995199,150929,69431,81484,32,328,0
8810,375,colobus,375,colobus,375,colobus,1,1,0.3838,0.001384,1.176659,0.926943,166544,85734,80796,16,312,0
8811,578,gown,578,gown,578,gown,1,1,0.3822,0.001404,1.200134,0.951823,155121,71686,83421,32,328,0
8812,830,stretcher,122,American lobster,122,American lobster,1,0,0.6603,0.000603,0.297266,0.938229,129531,53007,76510,0,296,0
8813,639,maillot tank suit,638,maillot,638,maillot,1,0,0.3343,0.001155,0.900662,0.929106,128129,51859,76256,48,344,0
8814,212,English setter,212,English setter,212,English setter,1,1,0.4205,0.001226,1.028407,0.923900,138421,60919,77488,16,312,0
8815,210,German short-haired pointer,251,dalmatian,251,dalmatian,1,0,0.6445,0.000582,0.254705,0.965981,129162,52857,76291,16,312,0
8816,555,fire engine,555,fire engine,555,fire engine,1,1,0.5050,0.001312,1.081838,0.951204,129167,52321,76832,32,328,0
8817,734,police van,734,police van,734,police van,1,1,0.4198,0.001293,1.033368,0.958188,139830,62371,77445,32,328,0
8818,769,rule,769,rule,769,rule,1,1,0.4011,0.001355,1.131700,0.966192,133071,55067,77990,32,328,0
8819,99,goose,80,black grouse,80,black grouse,1,0,0.3466,0.001272,1.150237,0.847824,141890,64172,77704,0,296,0
8820,439,bearskin,439,bearskin,439,bearskin,1,1,0.3252,0.001183,0.906442,0.994680,141877,65185,76678,32,328,0
8821,519,crate,519,crate,519,crate,1,1,0.6025,0.000950,0.553522,0.981611,142289,60678,81597,48,344,0
8822,10,brambling,10,brambling,10,brambling,1,1,0.3856,0.001297,1.035587,0.941656,129179,52606,76559,0,296,0
8823,35,mud turtle,35,mud turtle,35,mud turtle,1,1,0.5290,0.000998,0.686699,0.908941,155067,75377,79676,0,296,0
8824,691,oxygen mask,691,oxygen mask,691,oxygen mask,1,1,0.6762,0.000603,0.273332,0.959229,137822,60554,77254,32,328,0
8825,206,curly-coated retriever,206,curly-coated retriever,206,curly-coated retriever,1,1,0.3732,0.001326,1.099233,0.920577,136316,58899,77403,16,312,0
8826,16,bulbul,16,bulbul,16,bulbul,1,1,0.2971,0.001309,1.065862,0.965471,128574,52434,76126,0,296,0
8827,107,jellyfish,107,jellyfish,107,jellyfish,1,1,0.4366,0.001292,1.024765,0.933567,144805,66389,78402,0,296,0
8828,745,projector,745,projector,745,projector,1,1,0.3357,0.001368,1.163195,0.982690,138088,61092,76982,64,360,0
8829,319,dragonfly,320,damselfly,320,damselfly,1,0,0.2800,0.000889,0.645020,0.955412,130759,53619,77126,16,312,0
8830,974,geyser,974,geyser,974,geyser,1,1,0.3442,0.001186,0.908451,0.988173,174292,91808,82470,32,328,0
8831,41,whiptail,41,whiptail,41,whiptail,1,1,0.5160,0.000955,0.617190,0.960170,142583,64822,77747,0,296,0
8832,13,junco,13,junco,13,junco,1,1,0.3180,0.001176,0.892631,0.991554,143313,66335,76964,0,296,0
8833,831,studio couch,831,studio couch,831,studio couch,1,1,0.4070,0.001269,1.067533,0.907301,134806,57782,77010,80,376,0
8834,817,sports car,751,racer,751,racer,1,0,0.3980,0.001104,0.854746,0.948479,131017,50420,80583,48,344,0
8835,55,green snake,64,green mamba,64,green mamba,1,0,0.3868,0.001069,0.816858,0.936666,158125,79025,79086,0,296,0
8836,260,chow,260,chow,260,chow,1,1,0.3318,0.001389,1.183796,0.947200,134619,57392,77213,32,328,0
8837,484,catamaran,484,catamaran,484,catamaran,1,1,0.4013,0.001378,1.147826,0.948049,131123,54171,76938,32,328,0
8838,438,beaker,513,cornet,513,cornet,1,0,0.5185,0.000921,0.603417,0.905362,139016,61195,77807,32,328,0
8839,723,pinwheel,723,pinwheel,723,pinwheel,1,1,0.2500,0.001189,0.916062,0.996617,137098,59244,77840,48,344,0
8840,456,bow,775,sarong,775,sarong,1,0,0.6607,0.000666,0.313068,0.953146,128532,52252,76266,48,344,0
8841,854,theater curtain,854,theater curtain,854,theater curtain,1,1,0.4972,0.001335,1.089528,0.967000,134799,57927,76858,64,360,0
8842,760,refrigerator,760,refrigerator,760,refrigerator,1,1,0.5930,0.000965,0.613025,0.954380,143624,65273,78337,32,328,0
8843,374,langur,382,squirrel monkey,382,squirrel monkey,1,0,0.3159,0.001115,0.883639,0.874488,131671,55063,76594,32,328,0
8844,41,whiptail,41,whiptail,41,whiptail,1,1,0.4595,0.001243,0.947573,0.984261,146407,67798,78595,0,296,0
8845,206,curly-coated retriever,206,curly-coated retriever,206,curly-coated retriever,1,1,0.3193,0.001373,1.156489,0.948627,149874,70815,79045,16,312,0
8846,753,radiator,753,radiator,753,radiator,1,1,0.2679,0.001184,0.910999,0.993692,133948,57419,76515,32,328,0
8847,631,lotion,631,lotion,631,lotion,1,1,0.4836,0.000872,0.575404,0.925769,127866,51503,76349,48,344,0
8848,896,washbasin,896,washbasin,896,washbasin,1,1,0.4441,0.001056,0.774974,0.932975,132751,56160,76577,48,344,0
8849,668,mosque,668,mosque,668,mosque,1,1,0.3644,0.001249,0.976866,0.972746,138205,60630,77561,64,377,0
8850,52,thunder snake,52,thunder snake,52,thunder snake,1,1,0.3457,0.001418,1.226623,0.953655,127623,52357,75252,0,296,0
8851,665,moped,444,bicycle-built-for-two,444,bicycle-built-for-two,1,0,0.4243,0.001253,1.023701,0.936904,133065,55896,77155,32,328,0
8852,158,toy terrier,237,miniature pinscher,237,miniature pinscher,1,0,0.5002,0.001004,0.743262,0.933074,154962,75160,79788,16,312,0
8853,323,monarch,323,monarch,323,monarch,1,1,0.4949,0.001313,1.041136,0.989430,138640,60922,77704,16,312,0
8854,187,Yorkshire terrier,226,briard,226,briard,1,0,0.5155,0.000943,0.664566,0.905652,130534,53708,76812,16,312,0
8855,751,racer,575,golfcart,575,golfcart,1,0,0.5372,0.000773,0.449472,0.931210,128469,52132,76323,64,360,0
8856,897,washer,897,washer,897,washer,1,1,0.6646,0.000803,0.439543,0.961047,141492,64229,77249,48,344,0
8857,978,seashore,625,lifeboat,625,lifeboat,1,0,0.8201,0.000280,0.082275,0.987964,130240,53816,76410,48,344,0
8858,256,Newfoundland,217,English springer,217,English springer,1,0,0.5035,0.000972,0.618202,0.941747,147101,69899,77188,16,312,0
8859,377,marmoset,377,marmoset,377,marmoset,1,1,0.5516,0.001029,0.743831,0.940508,134105,57604,76487,16,312,0
8860,90,lorikeet,90,lorikeet,90,lorikeet,1,1,0.3284,0.001210,0.937459,0.993169,132571,56105,76452,0,296,0
8861,601,hoopskirt,601,hoopskirt,601,hoopskirt,1,1,0.3855,0.001255,0.983180,0.969547,156027,77187,78826,48,344,0
8862,507,combination lock,507,combination lock,507,combination lock,1,1,0.3500,0.001403,1.214077,0.973945,125257,50135,75108,16,312,0
8863,340,zebra,340,zebra,340,zebra,1,1,0.2897,0.001108,0.818575,0.997612,138132,60697,77421,16,312,0
8864,698,palace,698,palace,698,palace,1,1,0.5795,0.000829,0.493585,0.950901,129717,52862,76841,48,344,0
8865,440,beer bottle,440,beer bottle,440,beer bottle,1,1,0.3688,0.001208,0.919667,0.949647,149266,70612,78640,16,312,0
8866,727,planetarium,727,planetarium,727,planetarium,1,1,0.2976,0.001193,0.921096,0.993619,135046,58113,76919,48,344,0
8867,173,Ibizan hound,173,Ibizan hound,173,Ibizan hound,1,1,0.4173,0.001154,0.876713,0.908837,132181,55464,76703,16,312,0
8868,92,bee eater,92,bee eater,92,bee eater,1,1,0.3144,0.001146,0.859115,0.995899,130719,53811,76894,0,296,0
8869,480,cash machine,480,cash machine,480,cash machine,1,1,0.3763,0.001246,0.983095,0.991974,145177,67417,77746,32,328,0
8870,820,steam locomotive,820,steam locomotive,820,steam locomotive,1,1,0.5245,0.001070,0.808724,0.916044,143367,59112,84241,48,344,0
8871,130,flamingo,130,flamingo,130,flamingo,1,1,0.2747,0.001178,0.899574,0.994894,141446,64184,77248,16,312,0
8872,440,beer bottle,440,beer bottle,440,beer bottle,1,1,0.4001,0.001255,0.979355,0.952665,131629,54950,76665,32,328,0
8873,401,accordion,579,grand piano,579,grand piano,1,0,0.6603,0.000715,0.356398,0.967627,135956,58647,77295,32,328,0
8874,304,leaf beetle,304,leaf beetle,304,leaf beetle,1,1,0.3783,0.001082,0.883319,0.865424,129939,53695,76230,16,312,0
8875,801,snorkel,801,snorkel,801,snorkel,1,1,0.3509,0.001412,1.222869,0.946265,128953,52879,76060,16,312,0
8876,352,impala,352,impala,352,impala,1,1,0.3382,0.001235,0.948996,0.948559,138231,60726,77491,32,328,0
8877,417,balloon,417,balloon,417,balloon,1,1,0.2673,0.001163,0.882354,0.993080,135847,58866,76967,32,328,0
8878,977,sandbar,977,sandbar,977,sandbar,1,1,0.5928,0.001024,0.641484,0.986486,145596,67222,78360,32,328,0
8879,351,hartebeest,351,hartebeest,351,hartebeest,1,1,0.4514,0.001056,0.709264,0.934857,131477,54792,76671,16,312,0
8880,218,Welsh springer spaniel,218,Welsh springer spaniel,218,Welsh springer spaniel,1,1,0.3435,0.001306,1.041434,0.953487,136669,59461,77194,16,312,0
8881,65,sea snake,65,sea snake,65,sea snake,1,1,0.4601,0.000977,0.653336,0.906481,129426,53025,76387,0,296,0
8882,953,pineapple,953,pineapple,953,pineapple,1,1,0.7740,0.000312,0.096551,0.979725,130050,53397,76639,16,312,0
8883,554,fireboat,554,fireboat,554,fireboat,1,1,0.2773,0.001288,1.046400,0.985632,140170,62859,77297,32,328,0
8884,384,indri,384,indri,384,indri,1,1,0.4767,0.001186,0.915536,0.927969,136059,58746,77299,32,328,0
8885,881,upright,905,window shade,905,window shade,1,0,0.5208,0.000860,0.580158,0.923142,130149,53909,76226,64,360,0
8886,314,cockroach,314,cockroach,314,cockroach,1,1,0.3610,0.001308,1.162001,0.836877,150077,71163,78900,16,312,0
8887,122,American lobster,122,American lobster,122,American lobster,1,1,0.3177,0.001293,1.036142,0.964025,152387,73944,78429,0,296,0
8888,246,Great Dane,227,kelpie,227,kelpie,1,0,0.6564,0.000552,0.246808,0.954313,133004,56632,76358,16,312,0
8889,120,fiddler crab,120,fiddler crab,120,fiddler crab,1,1,0.2746,0.001148,0.861864,0.996933,128613,52376,76223,0,313,0
8890,160,Afghan hound,160,Afghan hound,160,Afghan hound,1,1,0.6037,0.000922,0.592856,0.943446,132377,55214,77149,16,312,0
8891,950,orange,950,orange,950,orange,1,1,0.3901,0.001480,1.357518,0.928898,135181,58397,76770,48,344,0
8892,982,groom,982,groom,982,groom,1,1,0.5998,0.000811,0.495400,0.917648,141763,64242,77507,80,376,0
8893,545,electric fan,545,electric fan,545,electric fan,1,1,0.3243,0.001204,0.936277,0.995442,127588,51466,76108,32,328,0
8894,810,space bar,810,space bar,810,space bar,1,1,0.4169,0.000984,0.679476,0.984970,158299,77480,80805,32,328,0
8895,367,chimpanzee,367,chimpanzee,367,chimpanzee,1,1,0.5398,0.000968,0.692098,0.929275,137864,60489,77361,16,312,0
8896,304,leaf beetle,301,ladybug,301,ladybug,1,0,0.3055,0.001015,0.782556,0.935223,144137,66757,77366,16,312,0
8897,817,sports car,511,convertible,511,convertible,1,0,0.7056,0.000556,0.238483,0.976146,127646,51284,76348,32,328,0
8898,427,barrel,427,barrel,427,barrel,1,1,0.4230,0.001363,1.131669,0.978610,138250,60952,77284,32,328,0
8899,803,snowplow,803,snowplow,803,snowplow,1,1,0.3905,0.001251,0.985901,0.987103,139294,57778,81502,64,360,0
8900,769,rule,401,accordion,401,accordion,1,0,0.5748,0.000946,0.671174,0.919729,135140,57573,77553,16,312,0
8901,361,skunk,361,skunk,361,skunk,1,1,0.4411,0.001299,1.118705,0.909423,137167,59712,77441,32,328,0
8902,57,garter snake,57,garter snake,57,garter snake,1,1,0.2453,0.001291,1.046886,0.976501,132782,55684,77084,0,296,0
8903,112,conch,112,conch,112,conch,1,1,0.4434,0.001383,1.178492,0.944528,145268,65810,79444,0,296,0
8904,592,hard disc,592,hard disc,592,hard disc,1,1,0.3085,0.001218,0.952812,0.995660,134935,57559,77362,48,344,0
8905,170,Irish wolfhound,177,Scottish deerhound,177,Scottish deerhound,1,0,0.3645,0.001092,0.802631,0.972382,136372,58640,77718,16,312,0
8906,406,altar,406,altar,406,altar,1,1,0.4356,0.000986,0.658553,0.926271,131352,54913,76425,32,328,0
8907,523,crutch,557,flagpole,557,flagpole,1,0,0.5667,0.000938,0.650710,0.920213,130638,54339,76285,32,328,0
8908,187,Yorkshire terrier,187,Yorkshire terrier,187,Yorkshire terrier,1,1,0.3506,0.001048,0.784172,0.891954,158240,77463,80763,16,312,0
8909,554,fireboat,625,lifeboat,625,lifeboat,1,0,0.3262,0.001191,0.965581,0.909419,154014,76075,77925,32,328,0
8910,279,Arctic fox,287,lynx,287,lynx,1,0,0.5700,0.000617,0.302331,0.963393,141989,60769,81206,32,328,0
8911,254,pug,254,pug,254,pug,1,1,0.4441,0.001329,1.081165,0.967724,155437,75289,80134,16,312,0
8912,668,mosque,668,mosque,668,mosque,1,1,0.3229,0.001216,0.948699,0.989530,162492,83281,79197,64,360,0
8913,171,Italian greyhound,171,Italian greyhound,171,Italian greyhound,1,1,0.3963,0.001287,1.035144,0.945609,155652,75809,79829,16,312,0
8914,57,garter snake,57,garter snake,57,garter snake,1,1,0.3568,0.001131,0.922369,0.874915,146334,67643,78677,0,296,0
8915,528,dial telephone,528,dial telephone,528,dial telephone,1,1,0.6558,0.000732,0.416582,0.950766,145560,67075,78471,32,328,0
8916,965,burrito,719,piggy bank,719,piggy bank,1,0,0.5285,0.001240,0.986776,0.949357,134011,56721,77276,16,312,0
8917,559,folding chair,731,plunger,731,plunger,1,0,0.8470,0.000245,0.072430,0.992921,131061,53727,77320,64,360,0
8918,272,coyote,272,coyote,272,coyote,1,1,0.3125,0.001285,1.066186,0.902759,130859,54131,76714,32,328,0
8919,623,letter opener,910,wooden spoon,910,wooden spoon,1,0,0.7154,0.000567,0.234867,0.964525,139712,59108,80590,48,344,0
8920,938,cauliflower,935,mashed potato,935,mashed potato,1,0,0.3948,0.001182,0.958686,0.934484,144225,66426,77785,32,328,0
8921,288,leopard,288,leopard,288,leopard,1,1,0.4490,0.001155,0.910077,0.955955,133856,56323,77519,16,312,0
8922,783,screw,783,screw,783,screw,1,1,0.4878,0.001340,1.099150,0.958386,145854,69261,76579,96,392,0
8923,752,racket,752,racket,752,racket,1,1,0.3536,0.001295,1.047716,0.982074,133094,56374,76706,64,360,0
8924,611,jigsaw puzzle,207,golden retriever,207,golden retriever,1,0,0.6167,0.000575,0.269948,0.967075,133435,56957,76464,16,312,0
8925,688,oscilloscope,798,slide rule,798,slide rule,1,0,0.5092,0.001267,0.989436,0.973063,133615,57001,76600,48,344,0
8926,794,shower curtain,794,shower curtain,794,shower curtain,1,1,0.4739,0.001195,0.970811,0.898084,139067,61513,77540,64,360,0
8927,519,crate,950,orange,950,orange,1,0,0.3713,0.001209,0.907911,0.956757,132078,55377,76687,64,360,0
8928,68,sidewinder,66,horned viper,66,horned viper,1,0,0.5288,0.000932,0.581521,0.950281,151504,72601,78889,0,296,0
8929,156,Blenheim spaniel,156,Blenheim spaniel,156,Blenheim spaniel,1,1,0.4128,0.001311,1.048571,0.961432,138065,60772,77279,16,312,0
8930,833,submarine,833,submarine,833,submarine,1,1,0.3379,0.001369,1.164441,0.978395,133229,56701,76514,64,360,0
8931,711,perfume,711,perfume,711,perfume,1,1,0.5335,0.000854,0.524464,0.916467,126461,50752,75695,64,368,0
8932,854,theater curtain,854,theater curtain,854,theater curtain,1,1,0.4733,0.001300,1.098867,0.938232,130962,54361,76587,64,360,0
